"id","rank","name","symbol","slug","is_active","first_historical_data","last_historical_data"
22850,363,"Hivemapper","HONEY","hivemapper",1,2022-12-04,2024-04-26
14806,364,"ConstitutionDAO","PEOPLE","constitutiondao",1,2021-11-19,2024-04-26
6841,365,"Phala Network","PHA","phala-network",1,2020-09-13,2024-04-26
11165,366,"Orca","ORCA","orca",1,2021-08-10,2024-04-26
21178,367,"Metars Genesis","MRS","metars-genesis",1,2022-08-01,2024-04-26
2989,368,"STASIS EURO","EURS","stasis-euro",1,2018-07-30,2024-04-26
1886,369,"Dent","DENT","dent",1,2017-08-12,2024-04-26
7411,370,"Covalent","CQT","covalent",1,2021-06-23,2024-04-26
2071,371,"Request","REQ","request",1,2017-10-20,2024-04-26
8677,372,"Symbol","XYM","symbol",1,2021-03-19,2024-04-26
1698,373,"Horizen","ZEN","horizen",1,2017-06-01,2024-04-26
22265,374,"Oasys","OAS","oasys",1,2022-12-12,2024-04-26
21473,375,"Dione Protocol","DIONE","dione-protocol",1,2022-08-22,2024-04-26
22764,376,"Hooked Protocol","HOOK","hooked-protocol",1,2022-12-01,2024-04-26
30491,377,"Bitcoin Wizards","WZRD","bitcoin-wizards",1,2024-04-10,2024-04-26
10630,378,"Guild of Guardians","GOG","guild-of-guardians",1,2021-12-22,2024-04-26
30369,379,"HashAI","HASHAI","hashai",1,2024-04-04,2024-04-26
9308,380,"Vulcan Forged (PYR)","PYR","vulcan-forged-pyr",1,2021-04-19,2024-04-26
28674,381,"Fusionist","ACE","fusionist",1,2023-12-18,2024-04-26
28412,382,"Multibit","MUBI","multibit",1,2023-11-14,2024-04-26
17591,383,"NYM","NYM","nym",1,2022-04-15,2024-04-26
7725,384,"TrueFi","TRU","truefi-token",1,2020-11-21,2024-04-26
22289,385,"Myria","MYRIA","myria",1,2023-04-07,2024-04-26
4191,386,"Synternet","NOIA","syntropy",1,2019-07-31,2024-04-26
24203,387,"SmarDex","SDEX","smardex",1,2023-04-03,2024-04-26
29709,388,"Entangle","NGL","entangle",1,2024-03-14,2024-04-26
30449,389,"Tensor","TNSR","tensor",1,2024-04-08,2024-04-26
4206,390,"WINkLink","WIN","wink",1,2019-08-01,2024-04-26
29513,391,"Node AI","GPU","node-ai",1,2024-02-23,2024-04-26
5908,392,"dKargo","DKA","dkargo",1,2020-07-27,2024-04-26
14803,393,"Aurora","AURORA","aurora-near",1,2021-11-19,2024-04-26
19843,394,"ApeX Protocol","APEX","apex-token",1,2022-04-28,2024-04-26
8669,395,"Sovryn","SOV","sovryn",1,2021-06-17,2024-04-26
22461,396,"Hashflow","HFT","hashflow",1,2022-11-07,2024-04-26
9285,397,"Moonriver","MOVR","moonriver",1,2021-08-27,2024-04-26
5266,398,"MiL.k","MLK","milk-alliance",1,2020-08-05,2024-04-26
3835,399,"Orbs","ORBS","orbs",1,2019-04-03,2024-04-26
28778,400,"NFPrompt","NFP","nfprompt",1,2023-12-27,2024-04-26
20622,401,"Forta","FORT","forta",1,2022-06-15,2024-04-26
2868,402,"Constellation","DAG","constellation",1,2018-06-20,2024-04-26
13663,403,"Gains Network","GNS","gains-network",1,2021-11-01,2024-04-26
27622,404,"LUKSO","LYX","lukso-network",1,2023-07-24,2024-04-26
18736,405,"Blockchain Foundation for Innovation & Collaboration","BFIC","best-fintech-investment-coin",1,2022-03-14,2024-04-26
1788,406,"Metal DAO","MTL","metal",1,2017-07-09,2024-04-26
5604,407,"Secret","SCRT","secret",1,2020-09-29,2024-04-26
28299,408,"TokenFi","TOKEN","tokenfi",1,2023-10-27,2024-04-26
9444,409,"Kyber Network Crystal v2","KNC","kyber-network-crystal-v2",1,2021-07-28,2024-04-26
20873,410,"LeverFi","LEVER","lever",1,2022-07-13,2024-04-26
9175,411,"MOBOX","MBOX","mobox",1,2021-04-08,2024-04-26
19055,412,"Solidus Ai Tech","AITECH","solidus-ai-tech",1,2023-09-01,2024-04-26
6731,413,"Tokamak Network","TON","tokamak-network",1,2020-08-29,2024-04-26
7224,414,"DODO","DODO","dodo",1,2020-09-29,2024-04-26
28321,415,"Polygon Ecosystem Token","POL","polygon-ecosystem-token",1,2023-10-30,2024-04-26
9566,416,"Liquity USD","LUSD","liquity-usd",1,2021-05-04,2024-04-26
8602,417,"Bounce Token","AUCTION","bounce-token",1,2021-02-26,2024-04-26
28829,418,"Heroes of Mavia","MAVIA","heroes-of-mavia",1,2024-02-06,2024-04-26
4006,419,"STP","STPT","standard-tokenization-protocol",1,2019-06-12,2024-04-26
2303,420,"MediBloc","MED","medibloc",1,2017-12-22,2024-04-26
9436,421,"Dogelon Mars","ELON","dogelon",1,2021-04-23,2024-04-26
18934,422,"Stargate Finance","STG","stargate-finance",1,2022-03-18,2024-04-26
20435,423,"Velodrome Finance","VELO","velodrome-finance",1,2022-06-02,2024-04-26
2765,424,"XYO","XYO","xyo",1,2018-05-22,2024-04-26
14822,425,"Victoria VR","VR","victoria-vr",1,2021-12-02,2024-04-26
23756,426,"ChainGPT","CGPT","chaingpt",1,2023-04-10,2024-04-26
8258,427,"CUDOS","CUDOS","cudos",1,2021-01-13,2024-04-26
8100,428,"Ankr Staked ETH","ankrETH","ankreth",1,2020-12-23,2024-04-26
1762,429,"Ergo","ERG","ergo",1,2017-06-29,2024-04-26
1320,430,"Ardor","ARDR","ardor",1,2016-07-23,2024-04-26
6756,431,"Acala Token","ACA","acala",1,2022-01-25,2024-04-26
5026,432,"Orchid","OXT","orchid",1,2019-12-17,2024-04-26
23825,433,"Nexera","NXRA","allianceblock-nexera",1,2023-03-08,2024-04-26
7429,434,"Liquity","LQTY","liquity",1,2021-04-07,2024-04-26
4956,435,"MAP Protocol","MAPO","map-protocol",1,2020-01-06,2024-04-26
2588,436,"Loom Network","LOOM","loom-network",1,2018-03-14,2024-04-26
7232,437,"Stella","ALPHA","alpha-finance-lab",1,2020-10-09,2024-04-26
10188,438,"Automata Network","ATA","automata-network",1,2021-06-07,2024-04-26
28076,439,"Ozone Chain","OZO","ozone-chain",1,2023-09-25,2024-04-26
8083,440,"Tokenlon Network Token","LON","tokenlon-network-token",1,2020-12-23,2024-04-26
21106,441,"Radiant Capital","RDNT","radiant-capital",1,2022-07-26,2024-04-26
17081,442,"LooksRare","LOOKS","looksrare",1,2022-01-10,2024-04-26
25714,443,"Crown by Third Time Games","CROWN","crown-by-third-time-games",1,2023-05-23,2024-04-26
18037,444,"Maverick Protocol","MAV","maverick-protocol",1,2023-06-28,2024-04-26
8936,445,"Trias Token (New)","TRIAS","trias-token",1,2021-04-05,2024-04-26
23037,446,"Hifi Finance","HIFI","hifi-finance-new",1,2023-01-30,2024-04-26
11289,447,"Spell Token","SPELL","spell-token",1,2021-08-17,2024-04-26
8615,448,"Ethernity","ERN","ethernity-chain",1,2021-03-08,2024-04-26
3306,449,"Gemini Dollar","GUSD","gemini-dollar",1,2018-10-06,2024-04-26
13967,450,"Goldfinch","GFI","goldfinch-protocol",1,2022-01-11,2024-04-26
2502,451,"Huobi Token","HT","htx-token",1,2018-02-03,2024-04-26
18895,452,"MARBLEX","MBX","marblex",1,2022-03-23,2024-04-26
4807,453,"Shentu","CTK","shentu",1,2020-10-21,2024-04-26
7046,454,"Aavegotchi","GHST","aavegotchi",1,2020-09-15,2024-04-26
21964,455,"Tectum","TET","tectum",1,2023-07-03,2024-04-26
2780,456,"NKN","NKN","nkn",1,2018-05-28,2024-04-26
1808,457,"OMG Network","OMG","omg",1,2017-07-14,2024-04-26
693,458,"Verge","XVG","verge",1,2014-10-25,2024-04-26
29779,459,"Polyhedra Network","ZK","polyhedra-network",1,2024-03-19,2024-04-26
1727,460,"Bancor","BNT","bancor",1,2017-06-18,2024-04-26
6843,461,"Radworks","RAD","radworks",1,2021-02-27,2024-04-26
25220,462,"HarryPotterObamaSonic10Inu (ERC-20)","BITCOIN","harrypotterobamasonic10inu-eth",1,2023-05-11,2024-04-26
6651,463,"USDX [Kava]","USDX","usdx-kava",1,2020-11-05,2024-04-26
7817,464,"Bifrost","BFC","bifrost",1,2020-12-17,2024-04-26
5877,465,"RARI","RARI","rarible",1,2020-07-20,2024-04-26
11568,466,"Adventure Gold","AGLD","adventure-gold",1,2021-09-02,2024-04-26
2496,467,"Polymath","POLY","polymath-network",1,2018-02-02,2024-04-26
5117,468,"Origin Protocol","OGN","origin-protocol",1,2020-01-09,2024-04-26
29220,469,"PepeFork","PORK","pepefork",1,2024-01-30,2024-04-26
11374,470,"Mines of Dalarnia","DAR","mines-of-dalarnia",1,2021-11-04,2024-04-26
25264,471,"Snek","SNEK","snek",1,2023-05-14,2024-04-26
4039,472,"ARPA","ARPA","arpa-chain",1,2019-07-15,2024-04-26
22359,473,"XPLA","XPLA","xpla",1,2022-10-24,2024-04-26
24554,474,"Bazaars","BZR","bazaars",1,2023-04-19,2024-04-26
19819,475,"REI Network","REI","rei-network",1,2022-04-27,2024-04-26
2840,476,"QuarkChain","QKC","quarkchain",1,2018-06-04,2024-04-26
11783,477,"GameFi.org","GAFI","gamefi",1,2021-09-10,2024-04-26
8766,478,"MyNeighborAlice","ALICE","myneighboralice",1,2021-03-15,2024-04-26
6554,479,"GamerCoin","GHX","gamercoin",1,2021-04-08,2024-04-26
13969,480,"Phoenix","PHB","phoenix-global-new",1,2021-11-05,2024-04-26
5161,481,"WazirX","WRX","wazirx",1,2020-02-06,2024-04-26
8422,482,"Pangolin","PNG","pangolin",1,2021-04-27,2024-04-26
2933,483,"BitMart Token","BMX","bitmart-token",1,2018-07-13,2024-04-26
24796,484,"Art de Finance","ADF","art-de-finance",1,2023-05-30,2024-04-26
11346,485,"RACA","RACA","radio-caca",1,2021-08-20,2024-04-26
23195,486,"Access Protocol","ACS","access-protocol",1,2023-02-15,2024-04-26
7859,487,"Badger DAO","BADGER","badger-dao",1,2020-12-03,2024-04-26
5939,488,"Wrapped NXM","WNXM","wrapped-nxm",1,2020-07-28,2024-04-26
11294,489,"SuperRare","RARE","superrare",1,2021-08-17,2024-04-26
3951,490,"Pirate Chain","ARRR","pirate-chain",1,2019-05-22,2024-04-26
6193,491,"Cream Finance","CREAM","cream-finance",1,2020-08-04,2024-04-26
4038,492,"MovieBloc","MBL","moviebloc",1,2019-06-21,2024-04-26
3600,493,"Hippocrat","HPO","hippocrat",1,2018-11-08,2024-04-26
10052,494,"Gitcoin","GTC","gitcoin",1,2021-05-25,2024-04-26
5893,495,"Frontier","FRONT","frontier",1,2020-09-15,2024-04-26
12573,496,"Clearpool","CPOOL","clearpool",1,2021-10-28,2024-04-26
3714,497,"LTO Network","LTO","lto-network",1,2019-02-06,2024-04-26
2297,498,"StormX","STMX","stormx",1,2017-12-20,2024-04-26
12041,499,"Dimitra","DMTR","dimitra",1,2021-09-22,2024-04-26
7208,500,"Polkastarter","POLS","polkastarter",1,2020-09-28,2024-04-26
21870,501,"Metaplex","MPLX","metaplex",1,2022-09-20,2024-04-26
28111,502,"MEMETOON","MEME","memetoon",1,2023-09-25,2024-04-26
9020,503,"Toko Token","TKO","tokocrypto",1,2021-04-07,2024-04-26
9288,504,"BENQI","QI","benqi",1,2021-08-19,2024-04-26
24476,505,"LimeWire","LMWR","limewire",1,2023-05-15,2024-04-26
28066,506,"Banana Gun","BANANA","banana-gun",1,2023-09-20,2024-04-26
7064,507,"BakeryToken","BAKE","bakerytoken",1,2020-09-23,2024-04-26
24477,508,"ArbDoge AI","AIDOGE","arbdoge-ai",1,2023-04-17,2024-04-26
8827,509,"Boson Protocol","BOSON","boson-protocol",1,2021-04-09,2024-04-26
23951,510,"Staika","STIK","staika",1,2023-03-15,2024-04-26
11212,511,"Star Atlas","ATLAS","star-atlas",1,2021-09-02,2024-04-26
2492,512,"Elastos","ELA","elastos",1,2018-02-01,2024-04-26
2092,513,"NULS","NULS","nuls",1,2017-10-25,2024-04-26
1044,514,"KWD","KWD","global-currency-reserve",1,2015-08-26,2024-04-26
2137,515,"Electroneum","ETN","electroneum",1,2017-11-02,2024-04-26
27966,516,"Dora Factory","DORA","dora-factory-new",1,2023-09-09,2024-04-26
9071,517,"Chainge","XCHNG","chainge",1,2021-06-24,2024-04-26
16876,518,"Artificial Liquid Intelligence","ALI","alethea-artificial-liquid-intelligence-token",1,2022-02-14,2024-04-26
15463,519,"SIDUS","SIDUS","sidus",1,2021-12-15,2024-04-26
9119,520,"Alien Worlds","TLM","alien-worlds",1,2021-04-14,2024-04-26
6950,521,"Perpetual Protocol","PERP","perpetual-protocol",1,2020-09-13,2024-04-26
1037,522,"Agoras: Currency of Tau","AGRS","agoras-tokens",1,2015-08-24,2024-04-26
3418,523,"Metadium","META","metadium",1,2018-10-09,2024-04-26
5866,524,"DEXTools","DEXT","dextools",1,2020-07-19,2024-04-26
2570,525,"Viction","VIC","viction",1,2018-03-08,2024-04-26
4687,526,"BUSD","BUSD","binance-usd",1,2019-09-20,2024-04-26
8107,527,"Cobak Token","CBK","cobak-token",1,2020-12-23,2024-04-26
7505,528,"Everscale","EVER","everscale",1,2020-10-25,2024-04-26
8479,529,"VAIOT","VAI","vaiot",1,2021-04-20,2024-04-26
9720,530,"PlatON","LAT","platon",1,2021-05-12,2024-04-26
5049,531,"VerusCoin","VRSC","veruscoin",1,2020-06-12,2024-04-26
2638,532,"Cortex","CTXC","cortex",1,2018-04-16,2024-04-26
14556,533,"Boba Network","BOBA","boba-network",1,2021-11-21,2024-04-26
5268,534,"Energy Web Token","EWT","energy-web-token",1,2020-03-30,2024-04-26
10631,535,"Gods Unchained","GODS","gods-unchained",1,2021-10-29,2024-04-26
28293,536,"Ultima","ULTIMA","ultima",1,2023-10-26,2024-04-26
11079,537,"Bitgert","BRISE","bitrise-token",1,2021-07-28,2024-04-26
11213,538,"Star Atlas DAO","POLIS","star-atlas-polis",1,2021-09-02,2024-04-26
3884,539,"Function X","FX","function-x",1,2019-04-25,2024-04-26
8384,540,"CLV","CLV","clover",1,2021-07-16,2024-04-26
2539,541,"Ren","REN","ren",1,2018-02-21,2024-04-26
1856,542,"district0x","DNT","district0x",1,2017-08-03,2024-04-26
9421,543,"Ampleforth Governance Token","FORTH","ampleforth-governance-token",1,2021-04-21,2024-04-26
5821,544,"Aleph.im","ALEPH","aleph-im",1,2020-07-08,2024-04-26
21351,545,"Sweat Economy","SWEAT","sweat-economy",1,2022-09-12,2024-04-26
2273,546,"Uquid Coin","UQC","uquid-coin",1,2017-12-13,2024-04-26
23015,547,"Neon EVM","NEON","neon",1,2023-07-18,2024-04-26
20672,548,"Clash of Lilliput","COL","clash-of-lilliput",1,2022-06-27,2024-04-26
2143,549,"Streamr","DATA","streamr",1,2017-11-03,2024-04-26
23295,550,"Veno Finance","VNO","veno-finance-vno",1,2023-01-20,2024-04-26
29150,551,"Ponke","PONKE","ponke",1,2024-01-23,2024-04-26
1674,552,"Bitcoin Palladium","BTCP","cannation",1,2017-05-13,2024-04-26
4090,553,"Wirex Token","WXT","wirex-token",1,2019-07-09,2024-04-26
28244,554,"Niza Global","NIZA","niza-global",1,2023-10-14,2024-04-26
3946,555,"Carry","CRE","carry",1,2019-05-17,2024-04-26
4189,556,"Ultra","UOS","ultra",1,2019-07-30,2024-04-26
9417,557,"Maple","MPL","maple",1,2021-05-01,2024-04-26
28596,558,"Anchored Coins AEUR","AEUR","anchored-coins-aeur",1,2023-12-05,2024-04-26
28508,559,"Nibiru Chain","NIBI","nibiru-chain",1,2024-03-12,2024-04-26
9220,560,"StrikeX","STRX","strikecoin",1,2021-04-14,2024-04-26
23246,561,"tomiNet","TOMI","tominet",1,2023-01-16,2024-04-26
22837,562,"DIMO","DIMO","dimo",1,2022-12-15,2024-04-26
8075,563,"Rally","RLY","rally",1,2020-12-22,2024-04-26
6928,564,"Bella Protocol","BEL","bella-protocol",1,2020-09-15,2024-04-26
18966,565,"NEOPIN","NPT","neopin",1,2022-03-21,2024-04-26
1757,566,"FUNToken","FUN","funtoken",1,2017-06-27,2024-04-26
6859,567,"Harvest Finance","FARM","harvest-finance",1,2020-09-02,2024-04-26
3816,568,"Verasity","VRA","verasity",1,2019-04-03,2024-04-26
13521,569,"Numbers Protocol","NUM","numbers-protocol",1,2021-11-18,2024-04-26
29358,570,"Smog","SMOG","smog",1,2024-02-09,2024-04-26
18679,571,"Onyxcoin","XCN","onyxcoin",1,2022-03-15,2024-04-26
7463,572,"RAMP","RAMP","ramp",1,2020-10-20,2024-04-26
7150,573,"Flamingo","FLM","flamingo",1,2020-10-08,2024-04-26
3637,574,"Aergo","AERGO","aergo",1,2018-12-17,2024-04-26
5804,575,"DeFiChain","DFI","defichain",1,2020-07-03,2024-04-26
11307,576,"Beta Finance","BETA","beta-finance",1,2021-10-08,2024-04-26
20886,577,"Astrafer","ASTRAFER","astrafer",1,2022-07-14,2024-04-26
20513,578,"SaitaChain Coin","STC","saitama-inu-new",1,2022-06-08,2024-04-26
1552,579,"Enzyme","MLN","enzyme",1,2017-02-22,2024-04-26
23397,580,"Games for a Living","GFAL","games-for-a-living",1,2023-03-13,2024-04-26
7055,581,"DeFi Pulse Index","DPI","defi-pulse-index",1,2020-09-15,2024-04-26
9638,582,"SingularityDAO","SDAO","singularitydao",1,2021-05-21,2024-04-26
8613,583,"Alchemix","ALCX","alchemix",1,2021-02-27,2024-04-26
11078,584,"IAGON","IAG","iagon",1,2021-07-28,2024-04-26
26032,585,"Moon Tropica","CAH","moon-tropica",1,2023-05-26,2024-04-26
1521,586,"Komodo","KMD","komodo",1,2017-02-05,2024-04-26
5380,587,"Hunt Town","HUNT","hunt",1,2020-03-30,2024-04-26
7281,588,"Persistence One","XPRT","persistence",1,2021-04-01,2024-04-26
6138,589,"DIA","DIA","dia",1,2020-08-04,2024-04-26
5631,590,"Orion","ORN","orion-xyz",1,2020-07-16,2024-04-26
8911,591,"Strike","STRK","strike",1,2021-04-01,2024-04-26
28385,592,"Propbase","PROPS","propbase",1,2023-11-13,2024-04-26
2606,593,"Wanchain","WAN","wanchain",1,2018-03-23,2024-04-26
15563,594,"Cornucopias","COPI","cornucopias",1,2021-12-10,2024-04-26
10409,595,"Opulous","OPUL","opulous",1,2021-09-23,2024-04-26
28394,596,"Grok","GROK","grok-erc",1,2023-11-13,2024-04-26
26914,597,"Statter Network","STT","statter-network",1,2023-06-15,2024-04-26
5279,598,"Sologenic","SOLO","sologenic",1,2020-03-06,2024-04-26
1312,599,"Steem Dollars","SBD","steem-dollars",1,2016-07-18,2024-04-26
2348,600,"Measurable Data Token","MDT","measurable-data-token",1,2018-01-09,2024-04-26
10465,601,"Polytrade","TRADE","polytrade",1,2021-08-19,2024-04-26
3930,602,"ThunderCore","TT","thundercore",1,2019-05-10,2024-04-26
24220,603,"Propchain","PROPC","propchain",1,2023-05-19,2024-04-26
29734,604,"Zero1 Labs","DEAI","zero1-labs",1,2024-03-22,2024-04-26
4275,605,"COMBO","COMBO","combo-network",1,2019-08-21,2024-04-26
3928,606,"IDEX","IDEX","idex",1,2019-05-09,2024-04-26
28656,607,"ViciCoin","VCNT","vicicoin",1,2023-12-11,2024-04-26
7102,608,"Linear Finance","LINA","linear",1,2020-09-17,2024-04-26
3950,609,"Neom","NEOM","netrum",1,2019-05-20,2024-04-26
15447,610,"Lyra","LYRA","lyra-finance",1,2021-12-14,2024-04-26
6951,611,"Reef","REEF","reef",1,2020-12-28,2024-04-26
6069,612,"Assemble Protocol","ASM","assemble-protocol",1,2020-08-03,2024-04-26
5919,613,"Meter Governance","MTRG","meter-governance",1,2020-07-27,2024-04-26
2927,614,"sUSD","SUSD","susd",1,2018-07-13,2024-04-26
4953,615,"FirmaChain","FCT","firmachain",1,2019-11-20,2024-04-26
28479,616,"The Root Network","ROOT","the-root-network",1,2023-11-21,2024-04-26
3316,617,"smARTOFGIVING","AOG","smartofgiving",1,2018-09-21,2024-04-26
28067,618,"Vara Network","VARA","vara-network",1,2023-09-21,2024-04-26
26497,619,"Clore.ai","CLORE","clore-ai",1,2023-05-31,2024-04-26
10641,620,"RichQUACK.com","QUACK","richquack-com",1,2021-06-25,2024-04-26
25208,621,"trac (Ordinals)","TRAC","trac",1,2023-05-20,2024-04-26
1935,622,"Bitcoin Dominica","BTCD","litecoin-ultra",1,2017-08-30,2024-04-26
10897,623,"Alitas","ALT","alitas",1,2021-07-14,2024-04-26
18031,624,"Concordium","CCD","concordium",1,2022-02-15,2024-04-26
10933,625,"Impossible Finance Launchpad","IDIA","impossible-decentralized-incubator-access",1,2021-08-18,2024-04-26
8120,626,"Whiteheart","WHITE","whiteheart",1,2020-12-28,2024-04-26
28704,627,"DeFinder Capital","DFC","definder-capital",1,2023-12-13,2024-04-26
3874,628,"IRISnet","IRIS","irisnet",1,2019-04-18,2024-04-26
6727,629,"Reserve","RSV","reserve",1,2020-08-27,2024-04-26
8715,630,"Taraxa","TARA","taraxa",1,2021-03-22,2024-04-26
7461,631,"PlayDapp","PDA","playdapp",1,2020-10-19,2024-04-26
258,632,"Groestlcoin","GRS","groestlcoin",1,2014-04-11,2024-04-26
29291,633,"Pandora","PANDORA","pandora-coin",1,2024-02-05,2024-04-26
5429,634,"DEAPcoin","DEP","deapcoin",1,2020-04-10,2024-04-26
16352,635,"Green Satoshi Token (SOL)","GST","green-satoshi-token",1,2021-12-22,2024-04-26
7087,636,"Dego Finance","DEGO","dego-finance",1,2020-09-17,2024-04-26
2856,637,"CEEK VR","CEEK","ceek-vr",1,2018-06-11,2024-04-26
22858,638,"Dynex","DNX","dynex",1,2022-12-03,2024-04-26
28567,639,"PaLM AI","PALM","palm-ai",1,2023-12-01,2024-04-26
9089,640,"Tenset","10SET","tenset",1,2021-04-01,2024-04-26
14345,641,"Botto","BOTTO","botto",1,2021-11-11,2024-04-26
15678,642,"Voxies","VOXEL","voxies",1,2021-12-14,2024-04-26
3661,643,"Stronghold Token","SHX","stronghold-token",1,2019-01-03,2024-04-26
2665,644,"Dero","DERO","dero",1,2018-04-23,2024-04-26
2763,645,"Morpheus.Network","MNW","morpheus-network",1,2018-05-22,2024-04-26
2320,646,"xMoney","UTK","utrust",1,2017-12-29,2024-04-26
1993,647,"Kin","KIN","kin",1,2017-09-27,2024-04-26
8292,648,"Router Protocol","ROUTE","router-protocol",1,2021-01-20,2024-04-26
13524,649,"Solend","SLND","solend",1,2021-11-03,2024-04-26
16946,650,"Metacraft","MCT","metacraft",1,2022-01-06,2024-04-26
19118,651,"Lumerin","LMR","lumerin",1,2022-03-29,2024-04-26
5616,652,"MATH","MATH","math",1,2020-05-21,2024-04-26
17145,653,"League of Kingdoms Arena","LOKA","league-of-kingdoms",1,2022-01-21,2024-04-26
16399,654,"Coreum","COREUM","coreum",1,2022-03-08,2024-04-26
2866,655,"Sentinel Protocol","UPP","sentinel-protocol",1,2018-06-18,2024-04-26
6833,656,"Litentry","LIT","litentry",1,2021-02-03,2024-04-26
20641,657,"EURC","EURC","euro-coin",1,2022-07-05,2024-04-26
10469,658,"iMe Lab","LIME","ime-lab",1,2021-06-22,2024-04-26
8206,659,"QuickSwap [Old]","QUICK","quickswap",1,2021-02-24,2024-04-26
29478,660,"Solchat","CHAT","solchat",1,2024-02-21,2024-04-26
12400,661,"Decimal","DEL","decimal",1,2021-10-06,2024-04-26
2915,662,"Moss Coin","MOC","moss-coin",1,2018-07-11,2024-04-26
29037,663,"Gaimin","GMRX","gaimin",1,2024-03-26,2024-04-26
9386,664,"Kishu Inu","KISHU","kishu-inu",1,2021-04-25,2024-04-26
9286,665,"Doge Killer","LEASH","doge-killer",1,2021-04-19,2024-04-26
788,666,"Circuits of Value","COVAL","circuits-of-value",1,2015-01-23,2024-04-26
5468,667,"Isiklar Coin","ISIKC","isiklar-coin",1,2020-04-16,2024-04-26
21929,668,"Kwenta","KWENTA","kwenta",1,2022-12-13,2024-04-26
8329,669,"PAID Network","PAID","paid-network",1,2021-01-26,2024-04-26
22765,670,"ArchLoot","ALT","archloot",1,2022-11-23,2024-04-26
19966,671,"Quickswap [New]","QUICK","quickswap-new",1,2022-05-05,2024-04-26
10223,672,"Vega Protocol","VEGA","vegaprotocol",1,2021-09-04,2024-04-26
4710,673,"Cere Network","CERE","cere-network",1,2021-11-08,2024-04-26
7229,674,"Gelato","GEL","gelato",1,2021-09-14,2024-04-26
5226,675,"Paris Saint-Germain Fan Token","PSG","paris-saint-germain-fan-token",1,2020-06-11,2024-04-26
16919,676,"5ire","5IRE","5ire",1,2023-12-05,2024-04-26
26585,677,"PLANET","PLANET","planettoken",1,2023-06-02,2024-04-26
8335,678,"Mdex","MDX","mdex",1,2021-01-27,2024-04-26
4747,679,"Velas","VLX","velas",1,2019-10-03,2024-04-26
6520,680,"HOPR","HOPR","hopr",1,2021-02-23,2024-04-26
12064,681,"Cratos","CRTS","cratos",1,2021-09-24,2024-04-26
5382,682,"ELYSIA","EL","elysia",1,2020-03-30,2024-04-26
7978,683,"Bonfida","FIDA","bonfida",1,2020-12-22,2024-04-26
12256,684,"cheqd","CHEQ","cheqd",1,2021-11-26,2024-04-26
22355,685,"Vertex Protocol","VRTX","vertex-protocol",1,2023-11-22,2024-04-26
4441,686,"Vectorspace AI","VXV","vectorspace-ai",1,2019-12-04,2024-04-26
5583,687,"Hacken Token","HAI","hackenai",1,2020-05-13,2024-04-26
8489,688,"XSGD","XSGD","xsgd",1,2021-02-17,2024-04-26
10789,689,"Tether EURt","EURt","tether-eurt",1,2021-07-27,2024-04-26
28882,690,"AIT Protocol","AIT","ait-protocol",1,2023-12-29,2024-04-26
7460,691,"Alpha Quark Token","AQT","alpha-quark-token",1,2020-10-21,2024-04-26
9868,692,"XCAD Network","XCAD","xcad-network",1,2021-05-27,2024-04-26
22331,693,"Farcana","FAR","farcana",1,2024-01-23,2024-04-26
27766,694,"KYVE Network","KYVE","kyve-network",1,2023-08-07,2024-04-26
7692,695,"e-Radix","EXRD","radix",1,2020-11-17,2024-04-26
24911,696,"Turbo","TURBO","turbo",1,2023-05-04,2024-04-26
21036,697,"SLG.GAMES","SLG","land-of-conquest",1,2022-07-19,2024-04-26
6641,698,"AhaToken","AHT","ahatoken",1,2021-05-11,2024-04-26
2398,699,"SelfKey","KEY","selfkey",1,2018-01-15,2024-04-26
28249,700,"ZTX","ZTX","ztx",1,2023-10-17,2024-04-26
7236,701,"Celo Dollar","CUSD","celo-dollar",1,2020-09-29,2024-04-26
2700,702,"Celsius","CEL","celsius",1,2018-05-03,2024-04-26
4691,703,"Zano","ZANO","zano",1,2020-01-17,2024-04-26
5956,704,"MUX Protocol","MCB","mcdex",1,2020-07-29,2024-04-26
15248,705,"Santos FC Fan Token","SANTOS","santos-fc-fan-token",1,2021-12-01,2024-04-26
16334,706,"APX","APX","apollox",1,2021-12-21,2024-04-26
19786,707,"ALTAVA","TAVA","altava",1,2022-07-07,2024-04-26
15996,708,"pSTAKE Finance","PSTAKE","pstake-finance",1,2022-02-24,2024-04-26
5410,709,"PARSIQ","PRQ","parsiq",1,2020-08-20,2024-04-26
10744,710,"DeRace","DERC","derace",1,2021-08-03,2024-04-26
9637,711,"Altura","ALU","altura",1,2021-05-07,2024-04-26
29482,712,"Smart Layer Network","SLN","smart-layer-network",1,2024-02-23,2024-04-26
19131,713,"Artrade","ATR","artrade",1,2022-04-06,2024-04-26
9176,714,"RocketX exchange","RVF","rocket-vault-rocketx",1,2021-04-13,2024-04-26
10746,715,"Biswap","BSW","biswap",1,2021-07-02,2024-04-26
2630,716,"PolySwarm","NCT","polyswarm",1,2018-04-10,2024-04-26
3628,717,"Moonchain","MXC","mxc",1,2018-12-07,2024-04-26
5882,718,"StaFi","FIS","stafi",1,2020-09-13,2024-04-26
21532,719,"Aura Finance","AURA","aura-finance",1,2022-08-23,2024-04-26
28363,720,"Shrapnel","SHRAP","shrapnel-com",1,2023-11-08,2024-04-26
11171,721,"Mango","MNGO","mango-markets",1,2021-08-12,2024-04-26
